"IUCN_binomial","trait_binomial","phylogeny_binomial","body_mass_median","litter_clutch_size","activity","hab_breadth","volant","diet_5cat","range_size_decimaldegrees","range_size_km2","threat"
"Erinaceus_europaeus","Erinaceus_europaeus","Erinaceus_europaeus",777.95,4.43,2,7,1,4,515.292849756,3801489.70415098,"LC"
"Erinaceus_roumanicus","Erinaceus_roumanicus","Erinaceus_roumanicus",771,4.5,2,6,1,4,789.956909974359,6020616.99331028,"LC"
"Eropeplus_canus","Eropeplus_canus","Eropeplus_canus",61.98,NA,2,1,1,1,1.02490713496,12691.6177442083,"VU"
"Erophylla_bombifrons","Erophylla_bombifrons","Erophylla_bombifrons",16.28,1,2,1,2,2,7.105727844781,83334.0956552563,"LC"
"Erophylla_sezekorni","Erophylla_sezekorni","Erophylla_sezekorni",15.87,1,2,1,2,2,10.7111052601275,123553.226668831,"LC"
"Erythrocebus_patas","Erythrocebus_patas","Erythrocebus_patas",7966.3,1.005,1,5,1,1,590.782322928904,7172436.91684094,"LC"
"Euchoreutes_naso","Euchoreutes_naso","Euchoreutes_naso",24.14,NA,2,2,1,1,178.083857407,1677240.24016418,"LC"
"Euderma_maculatum","Euderma_maculatum","Euderma_maculatum",16.17,1,2,3,2,4,219.08401091003,2108364.17329496,"LC"
"Eudiscopus_denticulus","Eudiscopus_denticulus","Eudiscopus_denticulus",9.56,NA,2,2,2,4,0.433243374237,5155.58456355518,"LC"
"Eudorcas_albonotata","Eudorcas_albonotata","Eudorcas_albonotata",25000,NA,NA,1,1,NA,10.5177219804,129367.694994033,"LC"
"Eudorcas_rufifrons","Eudorcas_rufifrons","Eudorcas_rufifrons",26999.77,1,1,3,1,1,191.29359489992,2305426.64610338,"VU"
"Eudorcas_thomsonii","Eudorcas_thomsonii","Eudorcas_thomsonii",22907.43,1,1,2,1,1,12.7948896850455,158335.518776729,"NT"
"Eulemur_albifrons","Eulemur_albifrons","Eulemur_albifrons",2300,1.07,1,2,1,5,1.54644260181301,18474.6240997656,"EN"
"Eulemur_cinereiceps","Eulemur_cinereiceps","Eulemur_cinereiceps",2250,1.1,1,2,1,2,0.15947945679857,1825.68076671123,"CR"
"Eulemur_collaris","Eulemur_collaris","Eulemur_collaris",2375,1.1,1,2,1,2,0.723711595058,8196.91969038995,"EN"
"Eulemur_coronatus","Eulemur_coronatus","Eulemur_coronatus",1699.85,1.515,1,3,1,1,0.519243086437,6273.69448546801,"EN"
"Eulemur_flavifrons","Eulemur_flavifrons","Eulemur_flavifrons",2158.365455,1.04,1,1,1,1,0.212083382609,2545.87964828548,"CR"
"Eulemur_fulvus","Eulemur_fulvus","Eulemur_fulvus",2419,1.1,1,3,1,1,4.09010513450085,48520.6429492152,"NT"
"Eulemur_macaco","Eulemur_macaco","Eulemur_macaco",2158.365455,1.04,1,2,1,1,0.69423012425382,8353.85115919463,"VU"
"Eulemur_mongoz","Eulemur_mongoz","Eulemur_mongoz",1771.13,1.11,2,1,1,2,0.563220303226,6706.90270479603,"CR"
"Eulemur_rubriventer","Eulemur_rubriventer","Eulemur_rubriventer",1765.33,1.005,1,2,1,1,4.23529010014,50114.9447367027,"VU"
"Eulemur_rufifrons","Eulemur_rufifrons","Eulemur_rufifrons",2250,NA,NA,3,1,NA,2.841602016533,32773.7451831485,"NT"
"Eulemur_rufus","Eulemur_rufus","Eulemur_rufus",2394.62,1.1,1,1,1,1,3.26377193353,38565.5297573612,"VU"
"Eulemur_sanfordi","Eulemur_sanfordi","Eulemur_sanfordi",2394.03,1.1,1,3,1,2,0.307476838192,3716.02083660795,"EN"
"Eumops_auripendulus","Eumops_auripendulus","Eumops_auripendulus",28.49,0.985,2,2,2,4,1173.926172775,14192611.5076031,"LC"
"Eumops_bonariensis","Eumops_bonariensis","Eumops_bonariensis",12.22,0.995,2,3,2,4,108.559647103,1165363.58914332,"LC"
"Eumops_dabbenei","Eumops_dabbenei","Eumops_dabbenei",67.27,1,2,3,2,4,205.2270854133,2420928.55713677,"LC"
"Eumops_floridanus","Eumops_floridanus","Eumops_floridanus",36.4,1.03,2,2,2,4,0.0902333999713,1003.29198600639,"VU"
"Eumops_glaucinus","Eumops_glaucinus","Eumops_glaucinus",36.2,1.03,2,3,2,4,746.598301974,9026455.10700118,"LC"
"Eumops_hansae","Eumops_hansae","Eumops_hansae",15.47,NA,2,4,2,4,525.379564288536,6458505.64105718,"LC"
"Eumops_maurus","Eumops_maurus","Eumops_maurus",29.38,NA,2,3,2,4,99.7872557557,1230631.12646983,"DD"
"Eumops_patagonicus","Eumops_patagonicus","Eumops_patagonicus",34.01,1,2,3,2,4,139.84231179096,1541776.53980217,"LC"
"Eumops_perotis","Eumops_perotis","Eumops_perotis",51.13,0.995,2,3,2,4,996.99046276,11759519.2117679,"LC"
"Eumops_trumbulli","Eumops_trumbulli","Eumops_trumbulli",38.47,1,2,3,2,4,386.98344692,4775707.72115615,"LC"
"Eumops_underwoodi","Eumops_underwoodi","Eumops_underwoodi",58.67,1,2,3,2,4,82.710560386325,960728.566058842,"LC"
"Euneomys_chinchilloides","Euneomys_chinchilloides","Euneomys_chinchilloides",75.57,NA,2,4,1,1,10.392010289835,76487.8777350403,"DD"
"Euneomys_fossor","Euneomys_fossor","Euneomys_fossor",83,3.4,2,NA,1,1,0.888344399806,9940.38963001458,"DD"
"Euneomys_mordax","Euneomys_mordax","Euneomys_mordax",81.99,NA,2,1,1,1,5.30940010994,52471.3676143723,"LC"
"Euneomys_petersoni","Euneomys_petersoni","Euneomys_petersoni",83,NA,2,3,1,1,67.488544809862,591108.764287267,"LC"
"Euoticus_elegantulus","Euoticus_elegantulus","Euoticus_elegantulus",295.48,0.99,2,1,1,2,63.6101074269,787437.143030935,"LC"
"Euoticus_pallidus","Euoticus_pallidus","Euoticus_pallidus",277.37,NA,2,1,1,2,7.82029214891039,96514.1517739024,"LC"
"Eupetaurus_cinereus","Eupetaurus_cinereus","Eupetaurus_cinereus",2500,NA,2,4,1,1,3.27825276964,32850.2536992718,"EN"
"Euphractus_sexcinctus","Euphractus_sexcinctus","Euphractus_sexcinctus",4782.89,1.74,2,14,1,5,659.466011102,7758044.50817288,"LC"
"Euroscaptor_grandis","Euroscaptor_grandis","Euroscaptor_grandis",53.20549312,NA,2,2,1,4,10.3291288837,114725.752462419,"LC"
"Euroscaptor_klossi","Euroscaptor_klossi","Euroscaptor_klossi",60.46,4.5,2,2,1,4,57.38088063924,672043.524233654,"LC"
"Euroscaptor_longirostris","Euroscaptor_longirostris","Euroscaptor_longirostris",59.57,NA,2,3,1,4,24.4179958278,268577.4523831,"LC"
"Euroscaptor_micrura","Euroscaptor_micrura","Euroscaptor_micrura",60.46,NA,2,1,1,4,3.4460657252976,39062.4123872589,"LC"
"Euroscaptor_mizura","Euroscaptor_mizura","Euroscaptor_mizura",25.05,3,2,2,1,4,1.604167705571,15929.3274324354,"LC"
"Euroscaptor_parvidens","Euroscaptor_parvidens","Euroscaptor_parvidens",59.57,NA,2,NA,1,4,0.399565112037,4778.80906823545,"DD"
"Euryoryzomys_emmonsae","Euryoryzomys_emmonsae","Euryoryzomys_emmonsae",57.93,4.345,2,1,1,1,19.70836183,242235.375585232,"DD"
"Euryoryzomys_lamia","Euryoryzomys_lamia","Euryoryzomys_lamia",60.5,NA,2,2,1,1,10.4099466194,123494.66329832,"EN"
"Euryoryzomys_legatus","Euryoryzomys_legatus","Euryoryzomys_legatus",61.5,NA,2,2,1,1,5.58734636137,64521.6723361474,"LC"
"Euryoryzomys_macconnelli","Euryoryzomys_macconnelli","Euryoryzomys_macconnelli",62.245,NA,2,1,1,1,350.301794491,4323210.10810033,"LC"
"Euryoryzomys_nitidus","Euryoryzomys_nitidus","Euryoryzomys_nitidus",55.195,4.02,2,3,1,1,108.438370108,1313403.93509096,"LC"
"Euryoryzomys_russatus","Euryoryzomys_russatus","Euryoryzomys_russatus",60.5,NA,2,1,1,1,89.4090349614,1014335.5540062,"LC"
"Euryzygomatomys_spinosus","Euryzygomatomys_spinosus","Euryzygomatomys_spinosus",187.49,0.97,2,3,1,1,72.1905705257,811270.430801098,"LC"
"Exilisciurus_concinnus","Exilisciurus_concinnus","Exilisciurus_concinnus",27.72,1.94,1,2,1,1,9.8934626252917,121233.5153512,"LC"
"Exilisciurus_exilis","Exilisciurus_exilis","Exilisciurus_exilis",19,2.48,1,1,1,1,56.3264958647072,697332.448196431,"DD"
"Exilisciurus_whiteheadi","Exilisciurus_whiteheadi","Exilisciurus_whiteheadi",24.91,1.94,1,2,1,1,12.646979896563,156482.738035814,"LC"
"Falsistrellus_affinis","Falsistrellus_affinis","Falsistrellus_affinis",16.5,NA,2,2,2,4,31.503738960228,354214.394221001,"LC"
"Falsistrellus_mackenziei","Falsistrellus_mackenziei","Falsistrellus_mackenziei",23,NA,2,1,2,4,2.3982059068,24646.11951968,"NT"
"Falsistrellus_mordax","Falsistrellus_mordax","Falsistrellus_mordax",10.46,NA,2,1,2,4,10.3562075099061,127243.810114695,"DD"
"Falsistrellus_petersi","Falsistrellus_petersi","Falsistrellus_petersi",22.77,NA,2,1,2,4,2.3115545152009,28358.3103250391,"DD"
"Falsistrellus_tasmaniensis","Falsistrellus_tasmaniensis","Falsistrellus_tasmaniensis",22.54,NA,2,2,2,4,38.2490400843,387371.427224444,"LC"
"Felis_bieti","Felis_bieti","Felis_bieti",5486.95,3.69,2,2,1,3,64.6565610752,621358.977350888,"VU"
"Felis_chaus","Felis_chaus","Felis_chaus",7392.98,2.97,2,14,1,3,640.51800070955,7037462.23684372,"LC"
"Felis_margarita","Felis_margarita","Felis_margarita",2750,4.31,2,1,1,3,432.333217993102,4676431.45975566,"LC"
"Felis_nigripes","Felis_nigripes","Felis_nigripes",1362.77,1.845,2,3,1,3,175.650396186,1956318.15690872,"VU"
"Felis_silvestris","Felis_silvestris","Felis_silvestris",5036.54,3.64,2,10,1,3,2644.23145977,29307300.0740976,"LC"
"Felovia_vae","Felovia_vae","Felovia_vae",205,1,1,1,1,1,9.18889383541,108538.124593637,"DD"
"Feroculus_feroculus","Feroculus_feroculus","Feroculus_feroculus",35.99,NA,2,3,1,4,0.21696100012805,2664.5078215384,"EN"
"Fossa_fossana","Fossa_fossana","Fossa_fossana",1853.98,1,2,3,1,4,7.77620555610416,91604.4544216274,"VU"
"Fukomys_anselli","Fukomys_anselli","Fukomys_anselli",85.59,NA,2,2,1,1,1.5066945848,18012.9308549714,"NT"
"Fukomys_bocagei","Fukomys_bocagei","Fukomys_bocagei",93.84,2.86,2,3,1,1,60.2261200033,725712.706708351,"LC"
"Fukomys_damarensis","Fukomys_damarensis","Fukomys_damarensis",134.65,2.75,2,2,1,1,87.0869607085,1006536.37837003,"LC"
"Fukomys_darlingi","Fukomys_darlingi","Fukomys_darlingi",65.58,2.255,2,3,1,1,15.7136033359,184584.04675155,"LC"
"Fukomys_foxi","Fukomys_foxi","Fukomys_foxi",162.0034375,NA,2,1,1,1,1.05879160532,12936.5416489134,"DD"
"Fukomys_kafuensis","Fukomys_kafuensis","Fukomys_kafuensis",133.1384375,NA,2,1,1,1,0.62790139486,7491.62943175356,"VU"
"Fukomys_mechowi","Fukomys_mechowi","Fukomys_mechowi",271.54,2.6,2,3,1,1,118.596353611,1443683.69817663,"LC"
"Fukomys_ochraceocinereus","Fukomys_ochraceocinereus","Fukomys_ochraceocinereus",200,3,2,3,1,1,63.786152225,787943.637304833,"LC"
"Fukomys_zechi","Fukomys_zechi","Fukomys_zechi",223.0575,NA,2,4,1,1,1.84948507973,22642.6055951905,"LC"
"Funambulus_layardi","Funambulus_layardi","Funambulus_layardi",140.895,2.4475,1,2,1,1,0.10447568934253,1285.17879752534,"VU"
"Funambulus_palmarum","Funambulus_palmarum","Funambulus_palmarum",136.4,2.62,1,13,1,1,108.414981248965,1278201.18686062,"LC"
"Funambulus_pennantii","Funambulus_pennantii","Funambulus_pennantii",125.07,3.045,1,15,1,1,259.907121629988,2920853.75713584,"LC"
"Funambulus_sublineatus","Funambulus_sublineatus","Funambulus_sublineatus",70.93,2,1,2,1,1,2.341952885281,28590.9929450112,"VU"
"Funambulus_tristriatus","Funambulus_tristriatus","Funambulus_tristriatus",134.62,2.6675,1,1,1,1,6.65161786466,79924.0270411194,"LC"
"Funisciurus_anerythrus","Funisciurus_anerythrus","Funisciurus_anerythrus",218,1.365,1,2,1,5,185.64458011398,2294976.61950988,"LC"
"Funisciurus_bayonii","Funisciurus_bayonii","Funisciurus_bayonii",134.99,3,1,1,1,5,31.6113497845,387553.883719106,"DD"
"Funisciurus_carruthersi","Funisciurus_carruthersi","Funisciurus_carruthersi",276.85,NA,1,1,1,5,7.58977116036,93997.0491102198,"LC"
"Funisciurus_congicus","Funisciurus_congicus","Funisciurus_congicus",112,2.22,1,4,1,5,142.734641454,1746111.10331151,"LC"
"Funisciurus_duchaillui","Funisciurus_duchaillui","Funisciurus_duchaillui",186.2877778,NA,NA,1,1,NA,0.283414970234,3511.98169794674,"DD"
"Funisciurus_isabella","Funisciurus_isabella","Funisciurus_isabella",109.31,1.39,1,2,1,5,46.399055169,573989.628254366,"LC"
"Funisciurus_lemniscatus","Funisciurus_lemniscatus","Funisciurus_lemniscatus",140.99,1.8,1,1,1,5,49.6694696742,614853.586072084,"LC"
"Funisciurus_leucogenys","Funisciurus_leucogenys","Funisciurus_leucogenys",250,0.9775,1,2,1,5,33.61795544158,414722.726256174,"LC"
"Funisciurus_pyrropus","Funisciurus_pyrropus","Funisciurus_pyrropus",257.835,1.4725,1,4,1,5,175.9066741146,2167305.72327316,"LC"
"Funisciurus_substriatus","Funisciurus_substriatus","Funisciurus_substriatus",185.73,NA,1,2,1,5,18.5260843109,226190.472915221,"DD"
"Furipterus_horrens","Furipterus_horrens","Furipterus_horrens",3.15,1,2,3,2,4,807.860665323,9877960.30433287,"LC"
"Galago_gallarum","Galago_gallarum","Galago_gallarum",250,1.5,2,1,1,2,37.11065656566,459050.482402541,"LC"
"Galago_matschiei","Galago_matschiei","Galago_matschiei",210,1.245,2,2,1,2,7.081812108875,87720.4391041166,"LC"
"Galago_moholi","Galago_moholi","Galago_moholi",180,1.5725,2,1,1,2,357.042001711,4271819.66795232,"LC"
"Galago_senegalensis","Galago_senegalensis","Galago_senegalensis",215.2,1.5,2,1,1,2,692.045143845,8441381.21006855,"LC"
"Galagoides_cocos","Galagoides_cocos","Galagoides_cocos",160,1.5725,2,2,1,2,0.57108951454304,7063.67459274782,"LC"
"Galagoides_demidoff","Galagoides_demidovii","Galagoides_demidovii",67,NA,NA,NA,1,NA,358.757595692488,4426845.09618139,"LC"
"Galagoides_granti","Galagoides_granti","Galagoides_granti",165.68,1.5,2,1,1,4,44.3893574966608,524606.293277989,"LC"
"Galagoides_orinus","Galagoides_orinus","Galagoides_orinus",132.84,NA,2,1,1,4,1.55785703992503,19141.1458297197,"NT"
"Galagoides_rondoensis","Galagoides_rondoensis","Galagoides_rondoensis",138.8,NA,2,1,1,5,0.010417939289064,127.619534056546,"CR"
"Galagoides_thomasi","Galagoides_thomasi","Galagoides_thomasi",99,1.29,2,3,1,4,367.498006262949,4530833.00834289,"LC"
"Galagoides_zanzibaricus","Galagoides_zanzibaricus","Galagoides_zanzibaricus",147.35,1.395,2,1,1,4,0.580888908965516,7146.58857726653,"LC"
"Galea_flavidens","Galea_flavidens","Galea_flavidens",450,NA,1,2,1,1,2.74040160861,32954.9193361592,"LC"
"Galea_musteloides","Galea_musteloides","Galea_musteloides",386.64,2.615,1,2,1,1,27.242668067,321781.033264224,"DD"
"Galea_leucoblephara","Galea_musteloides","Galea_musteloides",386.64,2.615,1,2,1,1,179.92782511,1921541.19649169,"LC"
"Galea_comes","Galea_musteloides","Galea_musteloides",386.64,2.615,1,2,1,1,13.6824349784,155879.605702414,"DD"
"Galea_spixii","Galea_spixii","Galea_spixii",360.61,2.295,1,3,1,1,139.594042584,1710057.00471079,"LC"
"Galemys_pyrenaicus","Galemys_pyrenaicus","Galemys_pyrenaicus",60.17,3.5925,2,1,1,4,17.8332107727,163433.130776131,"VU"
"Galenomys_garleppi","Galenomys_garleppi","Galenomys_garleppi",59.3,NA,2,1,1,1,1.63294283966,19295.3931927641,"DD"
"Galeopterus_variegatus","Galeopterus_variegatus","Galeopterus_variegatus",1100,NA,NA,3,1,NA,115.283481965247,1420224.66629086,"LC"
"Galictis_cuja","Galictis_cuja","Galictis_cuja",1000,3.5,2,4,1,3,687.731571958,7705932.92226522,"LC"
"Galictis_vittata","Galictis_vittata","Galictis_vittata",3200,2,2,2,1,3,822.750803489,10077953.0023239,"LC"
"Galidia_elegans","Galidia_elegans","Galidia_elegans",800,1,1,3,1,3,7.89917486509506,92999.0762589812,"LC"
"Galidictis_fasciata","Galidictis_fasciata","Galidictis_fasciata",549.99,1,2,1,1,3,7.05462608194,83033.5165134045,"VU"
"Galidictis_grandidieri","Galidictis_grandidieri","Galidictis_grandidieri",1400,1,2,2,1,3,0.0886461061592,1000.12601025395,"EN"
"Gazella_bennettii","Gazella_bennettii","Gazella_bennettii",18916.67,1.22,1,4,1,1,251.350837795,2775635.26365986,"LC"
"Gazella_cuvieri","Gazella_cuvieri","Gazella_cuvieri",25000,1.23,1,NA,1,1,14.6432112478,152879.934995031,"VU"
"Gazella_dorcas","Gazella_dorcas","Gazella_dorcas",23000.11,1.22,1,NA,1,1,877.517492061889,9949329.44084492,"VU"
"Gazella_gazella","Gazella_gazella","Gazella_gazella",22749.93,1.3475,1,3,1,1,29.9196211939132,343793.346522373,"VU"
"Gazella_leptoceros","Gazella_leptoceros","Gazella_leptoceros",24645.75,1,1,1,1,1,111.93218957898,1229655.5334983,"EN"
"Gazella_spekei","Gazella_spekei","Gazella_spekei",20000,1,1,NA,1,1,14.863179092362,182128.412901759,"EN"
"Gazella_subgutturosa","Gazella_subgutturosa","Gazella_subgutturosa",28500,1.39,1,5,1,1,990.708128104881,9780482.73428831,"VU"
"Genetta_abyssinica","Genetta_abyssinica","Genetta_abyssinica",1405.48,NA,2,3,1,3,41.6290567869,504193.731523546,"DD"
"Genetta_angolensis","Genetta_angolensis","Genetta_angolensis",1859.64,NA,2,1,1,3,116.011527598,1407718.56548496,"LC"
"Genetta_bourloni","Genetta_bourloni","Genetta_bourloni",1843.674084,NA,2,1,1,3,12.0219717714,147822.916972546,"VU"
"Genetta_cristata","Genetta_cristata","Genetta_cristata",1863.23,2.25,2,1,1,3,8.2306104308592,101575.302706495,"VU"
"Genetta_genetta","Genetta_genetta","Genetta_genetta",1800,2.29,2,7,1,3,1202.478527325,14158104.4522338,"LC"
"Genetta_johnstoni","Genetta_johnstoni","Genetta_johnstoni",2225,NA,2,2,1,3,25.1395988294,309027.728032243,"NT"
"Genetta_maculata","Genetta_maculata","Genetta_maculata",2225,2.21,2,8,1,3,1063.83051544634,12937155.5666495,"LC"
"Genetta_pardina","Genetta_pardina","Genetta_pardina",1821.97,2.355,2,4,1,3,118.542955435,1444109.31341769,"LC"
"Genetta_piscivora","Genetta_piscivora","Genetta_piscivora",1648.05,0.96,2,3,1,3,18.171359474737,225104.412808646,"NT"
"Genetta_poensis","Genetta_poensis","Genetta_poensis",1821.97,2.355,2,1,1,3,10.561807965713,130201.17061744,"DD"
"Genetta_servalina","Genetta_servalina","Genetta_servalina",1175.84,1.5,2,3,1,3,258.005839643878,3192073.39247257,"LC"
"Genetta_thierryi","Genetta_thierryi","Genetta_thierryi",1400,NA,2,4,1,3,212.9718353,2600624.32694345,"LC"
"Genetta_tigrina","Genetta_tigrina","Genetta_tigrina",2066.57,2.63,2,7,1,3,20.4478542255,213506.192745187,"LC"
"Genetta_victoriae","Genetta_victoriae","Genetta_victoriae",2743.69,NA,2,1,1,3,44.1410921393,546529.135926524,"LC"
"Geocapromys_brownii","Geocapromys_brownii","Geocapromys_brownii",1500,1.765,2,2,1,1,0.08431370868156,993.252911028268,"VU"
"Geocapromys_ingrahami","Geocapromys_ingrahami","Geocapromys_ingrahami",733.52,1.03,2,3,1,1,0.000731075467378,8.36294734331331,"VU"
"Geogale_aurita","Geogale_aurita","Geogale_aurita",6.7,3.525,2,1,1,4,0.967260941016,11036.5063375301,"LC"
"Geomys_arenarius","Geomys_arenarius","Geomys_arenarius",206,4.355,2,5,1,1,11.50645755687,120898.656489466,"NT"
"Geomys_attwateri","Geomys_attwateri","Geomys_attwateri",144.06,2.5775,2,2,1,1,4.40430789866,47844.9487685241,"LC"
"Geomys_breviceps","Geomys_breviceps","Geomys_breviceps",136.47,2.595,2,1,1,1,19.4977601519,204026.202537281,"LC"
"Geomys_bursarius","Geomys_bursarius","Geomys_bursarius",203.75,3.265,2,5,1,1,162.961157894,1538123.75382857,"LC"
"Geomys_knoxjonesi","Geomys_knoxjonesi","Geomys_knoxjonesi",172.49,3.39,2,3,1,1,5.58270647078,58619.6505305994,"LC"
"Geomys_personatus","Geomys_personatus","Geomys_personatus",397,3.1425,2,2,1,1,3.2400515089992,35601.9120153615,"LC"
"Geomys_pinetis","Geomys_pinetis","Geomys_pinetis",195.75,1.725,2,3,1,1,22.8094225455,242105.463613678,"LC"
"Geomys_texensis","Geomys_texensis","Geomys_texensis",189.76,3.39,2,2,1,1,1.70436035573,18250.3930705172,"LC"
"Geomys_tropicalis","Geomys_tropicalis","Geomys_tropicalis",350,3.65,2,2,1,1,0.00179781452713,20.6029914489625,"CR"
"Georychus_capensis","Georychus_capensis","Georychus_capensis",189.68,5.94,1,5,1,1,9.72302128479,100973.85719715,"LC"
"Geoxus_valdivianus","Geoxus_valdivianus","Geoxus_valdivianus",30.8,3.4,2,4,1,4,25.3618951006423,232840.944931921,"LC"
"Gerbilliscus_afra","Gerbilliscus_afra","Gerbilliscus_afra",92.13,3.92,2,1,1,1,19.32772960907,200973.567139866,"LC"
"Gerbilliscus_boehmi","Gerbilliscus_boehmi","Gerbilliscus_boehmi",49.19662952,4.06,2,5,1,1,95.8441964053,1167980.03332649,"LC"
"Gerbilliscus_brantsii","Gerbilliscus_brantsii","Gerbilliscus_brantsii",89.41,2.7625,2,6,1,1,184.825564473,2093797.43534877,"LC"
"Gerbilliscus_gambiana","Gerbilliscus_gambiana","Gerbilliscus_gambiana",99.38302355,NA,NA,2,1,NA,23.53744433673,283502.973248679,"LC"
"Gerbilliscus_guineae","Gerbilliscus_guineae","Gerbilliscus_guineae",102.5,NA,2,2,1,1,73.8091431884525,898112.600118475,"LC"
"Gerbilliscus_inclusus","Gerbilliscus_inclusus","Gerbilliscus_inclusus",118.5,NA,2,1,1,1,18.32650459096,219583.979098374,"LC"
"Gerbilliscus_kempi","Gerbilliscus_kempi","Gerbilliscus_kempi",100.83,4.15,2,4,1,1,378.153623724,4640119.63954712,"LC"
"Gerbilliscus_leucogaster","Gerbilliscus_leucogaster","Gerbilliscus_leucogaster",73.75,4.51,2,4,1,1,490.022976554,5797444.624686,"LC"
"Gerbilliscus_nigricaudus","Gerbilliscus_nigricaudus","Gerbilliscus_nigricaudus",123,4.44,2,4,1,1,49.6381942207,614584.574831602,"LC"
"Gerbilliscus_phillipsi","Gerbilliscus_phillipsi","Gerbilliscus_phillipsi",127.07,NA,2,1,1,1,5.87908658967,72310.6806126214,"LC"
"Gerbilliscus_robustus","Gerbilliscus_robustus","Gerbilliscus_robustus",95.99,5.2325,2,5,1,1,425.714368111,5198298.84872731,"LC"
"Gerbilliscus_validus","Gerbilliscus_validus","Gerbilliscus_validus",121,4.12,2,3,1,1,381.585830074,4655537.13104801,"LC"
"Gerbillurus_paeba","Gerbillurus_paeba","Gerbillurus_paeba",25.91,3.6375,2,3,1,1,196.090321145839,2200625.20415292,"LC"
"Gerbillurus_setzeri","Gerbillurus_setzeri","Gerbillurus_setzeri",38.3,3,2,2,1,1,4.21714390445,49043.6492367976,"LC"
"Gerbillurus_tytonis","Gerbillurus_tytonis","Gerbillurus_tytonis",29.79,4.4,2,1,1,1,5.02219905522,56400.1864987115,"LC"
"Gerbillurus_vallinus","Gerbillurus_vallinus","Gerbillurus_vallinus",35.25,3.87,2,3,1,1,26.2416569059,287917.83296858,"LC"
"Gerbillus_acticola","Gerbillus_acticola","Gerbillus_acticola",36.99354614,NA,2,1,1,1,1.89020628464,23077.1227800352,"DD"
"Gerbillus_amoenus","Gerbillus_amoenus","Gerbillus_amoenus",13.2,4.08,2,1,1,1,77.0774933755093,858585.082535526,"LC"
"Gerbillus_andersoni","Gerbillus_andersoni","Gerbillus_andersoni",27.5,3.995,2,1,1,1,11.123379042947,118029.873403244,"LC"
"Gerbillus_aquilus","Gerbillus_aquilus","Gerbillus_aquilus",36.02,8,2,2,1,1,53.3335477427,561108.867068711,"LC"
"Gerbillus_bottai","Gerbillus_bottai","Gerbillus_bottai",37.59354614,NA,2,1,1,1,2.65857712962,31967.6951123942,"DD"
"Gerbillus_brockmani","Gerbillus_brockmani","Gerbillus_brockmani",36.75854614,NA,2,1,1,1,0.025408237707,310.660862783374,"DD"
"Gerbillus_campestris","Gerbillus_campestris","Gerbillus_campestris",27.99,4.34,2,3,1,1,110.797328318775,1167392.32006657,"LC"
"Gerbillus_cheesmani","Gerbillus_cheesmani","Gerbillus_cheesmani",28,8,2,2,1,1,203.346566094,2296645.74644492,"LC"
"Gerbillus_cosensis","Gerbillus_cosensis","Gerbillus_cosensis",28.345,4.1,2,NA,1,1,11.2882134006,139755.796497401,"DD"
"Gerbillus_dasyurus","Gerbillus_dasyurus","Gerbillus_dasyurus",27.5,4.01,2,5,1,1,141.179626392,1547274.89709645,"LC"
"Gerbillus_dunni","Gerbillus_dunni","Gerbillus_dunni",49.09194402,NA,2,3,1,1,29.525594885,361771.750166444,"LC"
